=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-8-15_18-2-34
====================================================================================
18:2:34 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
18:23:3 | "MADness" (steamid=76561198968762750) Spawned Item: (MAD_NBC_Jacket_Unicorn)
18:23:4 | "MADness" (steamid=76561198968762750) Spawned Item: (MAD_NBC_Hood_Unicorn)
18:23:5 | "MADness" (steamid=76561198968762750) Spawned Item: (MAD_GP5_Gas_Mask_Unicorn)
18:23:5 | "MADness" (steamid=76561198968762750) Spawned Item: (MAD_GP5_Gas_Mask_Unicorn)
18:23:32 | "MADness" (steamid=76561198968762750) Spawned Item: (GasMask_Filter)
18:23:33 | "MADness" (steamid=76561198968762750) Spawned Item: (GasMask_Filter)
18:24:26 | "MADness" (steamid=76561198968762750) Spawned Item: (MAD_Special_Pouch)
18:26:26 | "MADness" (steamid=76561198968762750) toggled godmode
18:26:27 | "MADness" (steamid=76561198968762750) toggled godmode
18:26:32 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_4_Oliver)
18:26:36 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<7646.727051, 6.578905, 750.318787>)
18:26:58 | Player "Heroquest" (steamId=76561198130890342) disconnected from server.
18:26:58 | Player "Heroquest" (steamId=76561198130890342) disconnected from server.
18:26:59 | Player "Heroquest" (steamId=76561198130890342) disconnected from server.
18:28:11 | "MADness": (steamid=76561198968762750) teleported to (pos=Smuggler)
18:28:42 | Player "Heroquest" (steamId=76561198130890342) connected to server!
18:28:59 | Player "Heroquest" (steamId=76561198130890342) connected to server!
18:29:8 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_4_Oliver)
18:29:17 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_7_Mirek)
18:29:25 | "MADness" (steamid=76561198968762750) toggled godmode
18:30:12 | "MADness": (steamid=76561198968762750) teleported to (pos=Lunapark)
18:33:42 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4274.598633, 7.179404, 4153.906738>)
18:33:43 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4286.021973, 6.494927, 4154.181152>)
18:33:54 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4287.952637, 6.475330, 4154.840332>)
18:33:55 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4275.599121, 7.117624, 4155.008301>)
18:33:55 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4266.591797, 8.106073, 4155.165527>)
18:33:56 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4256.254883, 8.763622, 4153.440918>)
18:33:58 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4232.332031, 9.840707, 4150.754395>)
18:38:1 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4239.582520, 11.574873, 4175.235840>)
18:38:9 | Player "Amberr" (steamId=76561199223305938) connected to server!
18:39:17 | Player "MADness" (steamId=76561198968762750) disconnected from server.
18:39:17 | Player "MADness" (steamId=76561198968762750) disconnected from server.
18:39:18 | Player "MADness" (steamId=76561198968762750) disconnected from server.
18:40:48 | Player "Heroquest" (steamId=76561198130890342) disconnected from server.
18:40:48 | Player "Heroquest" (steamId=76561198130890342) disconnected from server.
18:40:50 | Player "Heroquest" (steamId=76561198130890342) re-connected to server [canceledLogout]
18:43:24 | Player "Amberr" (steamId=76561199223305938) disconnected from server.
18:43:24 | Player "Amberr" (steamId=76561199223305938) disconnected from server.
18:43:25 | Player "Amberr" (steamId=76561199223305938) disconnected from server.
18:52:18 | Player "HrabefonVorezprut" (steamId=76561198065958810) connected to server!
18:52:36 | Player "HrabefonVorezprut" (steamId=76561198065958810) connected to server!
18:53:32 | Player "MaxKulera" (steamId=76561198022261489) connected to server!
18:53:32 | Player "MADness" (steamId=76561198968762750) connected to server!
18:53:55 | Player "MADness" (steamId=76561198968762750) connected to server!
18:54:17 | Player "MaxKulera" (steamId=76561198022261489) connected to server!
18:54:46 | "MADness" (steamid=76561198968762750) gave unlimited ammo to (steamid=76561198968762750)
18:58:6 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5154.100586, 22.238800, 7986.204590>)
18:58:6 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5154.143066, 22.179485, 7994.423340>)
18:58:7 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5154.072266, 21.697739, 8004.052246>)
18:58:18 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5158.340820, 16.137861, 8067.614258>)
18:58:18 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5159.062988, 16.483259, 8073.069824>)
18:58:20 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5160.880371, 13.896453, 8086.154785>)
18:58:20 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<5162.334961, 12.667065, 8094.567871>)
19:0:29 | "MADness" (steamid=76561198968762750) Spawned Item: (TWP_Scythe)
19:6:37 | Player "Rikinoo" (steamId=76561198016672415) connected to server!
19:6:56 | Player "Rikinoo" (steamId=76561198016672415) connected to server!
19:7:12 | "Rikinoo" (steamid=76561198016672415) toggled godmode
19:7:31 | "76561198016672415" (steamid=76561198016672415) teleported to (pos=<5174.549805, 36.189686, 7373.910156>)
19:7:31 | "Rikinoo": (steamid=76561198016672415) teleported to (pos=5174.55,0,7373.91)
19:8:44 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5182.371582, 22.739416, 6993.258301>)
19:8:44 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5184.478516, 22.681906, 6981.179688>)
19:8:45 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5186.425293, 22.658075, 6970.266113>)
19:8:45 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5188.473145, 22.615381, 6961.648926>)
19:9:28 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5223.920898, 17.618458, 6740.556152>)
19:9:29 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5222.707031, 16.821663, 6724.785156>)
19:9:29 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5221.261719, 15.840836, 6710.553223>)
19:9:30 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<5220.175293, 15.071472, 6698.312988>)
19:10:52 | "MADness" (steamid=76561198968762750) deleted object "Doggo_Follow12" (pos=<5224.961914, 1.475093, 6287.439453>)
19:15:37 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4527.307617, 0.182018, 3099.622559>)
19:15:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4525.333984, 0.535612, 3098.603271>)
19:15:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4522.840332, 1.261202, 3098.958740>)
19:16:17 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4455.679199, 4.258124, 3106.029053>)
19:16:18 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4454.570801, 4.082694, 3116.960693>)
19:16:18 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4453.583008, 4.108247, 3126.792236>)
19:16:18 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4452.585449, 4.143110, 3136.469971>)
19:16:18 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4451.574707, 4.120390, 3146.210693>)
19:16:18 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4450.470215, 4.096193, 3156.791748>)
19:16:19 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4446.827148, 3.682965, 3166.899170>)
19:16:19 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4443.458008, 3.546814, 3175.115723>)
19:16:19 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4440.125977, 3.493588, 3182.973389>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.538086, 3.444739, 3191.372070>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.513672, 3.444519, 3191.426025>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.489258, 3.444310, 3191.480225>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.465820, 3.444261, 3191.534180>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.440430, 3.443964, 3191.588867>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.416016, 3.443760, 3191.643311>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.391602, 3.443618, 3191.697510>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.367188, 3.443414, 3191.751953>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.342773, 3.443142, 3191.806152>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4436.312500, 3.442904, 3191.872803>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4435.812012, 3.441577, 3193.058838>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4435.061035, 3.439492, 3194.835938>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4434.323242, 3.444726, 3196.583740>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.588379, 3.450933, 3198.327637>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.534180, 3.451206, 3198.451416>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.507813, 3.451137, 3198.508545>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.482422, 3.451190, 3198.565186>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.457520, 3.451291, 3198.621338>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.432129, 3.451271, 3198.676025>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.407715, 3.451333, 3198.730469>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.383301, 3.451357, 3198.784668>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.286621, 3.451987, 3199.009277>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4433.115723, 3.453253, 3199.410645>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.979004, 3.454238, 3199.732422>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.828125, 3.457393, 3200.085938>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.788574, 3.459799, 3200.177246>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.763672, 3.461113, 3200.232178>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.742188, 3.462403, 3200.281006>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.722656, 3.463476, 3200.324951>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.700195, 3.464741, 3200.374756>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.678223, 3.466017, 3200.424805>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.655762, 3.467282, 3200.474365>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.634277, 3.468550, 3200.523926>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.612305, 3.469876, 3200.573730>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.589844, 3.471059, 3200.623535>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.567383, 3.472274, 3200.673584>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.546387, 3.473604, 3200.723389>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.523926, 3.474869, 3200.772949>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.503906, 3.475957, 3200.817383>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4432.482422, 3.477348, 3200.866943>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4431.833496, 3.517981, 3202.380615>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4431.128418, 3.558836, 3204.028809>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4430.405762, 3.590088, 3205.714844>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4429.847168, 3.623229, 3207.007324>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4429.818359, 3.623174, 3207.037354>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4429.781738, 3.623175, 3207.075684>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4429.752441, 3.623099, 3207.106201>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4429.453125, 3.642536, 3207.773682>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4428.841797, 3.684371, 3209.176758>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4428.350586, 3.716796, 3210.303223>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.792480, 3.749908, 3211.583740>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.647949, 3.756086, 3211.870361>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.599609, 3.756102, 3211.926514>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.551270, 3.756158, 3211.982666>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.499023, 3.755947, 3212.040283>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.457520, 3.755406, 3212.075928>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.415527, 3.754775, 3212.112793>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4427.374023, 3.754180, 3212.149414>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4426.684570, 3.781788, 3213.613037>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4425.866699, 3.799674, 3215.352539>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.862305, 3.809075, 3217.481445>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.550781, 3.799590, 3218.072266>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.420410, 3.793394, 3218.226807>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.359375, 3.790642, 3218.304443>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.332520, 3.789907, 3218.359375>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.304688, 3.789133, 3218.414551>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.277832, 3.788397, 3218.469727>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4424.192871, 3.786047, 3218.639893>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4423.352539, 3.754845, 3220.343506>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4422.437500, 3.685278, 3222.184814>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4421.538086, 3.623371, 3223.999023>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4420.930664, 3.581113, 3225.201416>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4420.839355, 3.572534, 3225.335205>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4420.749023, 3.564037, 3225.468750>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4420.666504, 3.556343, 3225.589111>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4419.884277, 3.487638, 3227.160889>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4419.019531, 3.452987, 3228.908203>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4418.233398, 3.421480, 3230.496338>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4417.955566, 3.410344, 3231.057373>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4417.930664, 3.409353, 3231.105957>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4417.907227, 3.408429, 3231.150146>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4417.854492, 3.406342, 3231.249023>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4417.616699, 3.397021, 3231.679199>)
19:16:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<4417.379395, 3.387703, 3232.109619>)
