=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-6-15_18-2-31
====================================================================================
18:2:31 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
19:7:45 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<677.664612, 423.467072, 4168.621094>)
19:8:1 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<788.906128, 405.815521, 3824.632080>)
19:9:29 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<625.879272, 405.034119, 3765.332031>)
19:9:30 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<612.985474, 408.882721, 3762.324463>)
19:9:31 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<605.562256, 413.180420, 3763.116699>)
19:9:31 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<600.677551, 417.753082, 3764.926025>)
19:9:32 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<595.387695, 422.668701, 3767.516846>)
19:9:32 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<591.420105, 425.606628, 3769.690918>)
19:9:33 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<585.879700, 428.372314, 3773.108643>)
19:9:40 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<566.772339, 430.174377, 3793.210449>)
19:9:40 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<560.374573, 433.332001, 3789.813721>)
19:9:41 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<554.438293, 435.675323, 3786.653076>)
19:9:41 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<547.345520, 437.993988, 3783.363281>)
19:9:41 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<541.880127, 439.469513, 3781.153809>)
19:9:42 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<533.993713, 441.086945, 3778.050049>)
19:9:51 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<636.069092, 368.926849, 3873.227051>)
19:9:55 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<658.728455, 362.944000, 3881.697021>)
19:10:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<732.411499, 415.713867, 4114.438965>)
19:11:40 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<753.864502, 441.937500, 4148.546875>)
19:13:18 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<733.513000, 449.107666, 4194.770020>)
19:15:56 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<733.628296, 450.978027, 4213.152832>)
19:16:4 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<749.249023, 446.661682, 4216.642090>)
19:17:0 | Player "Rikinoo" (steamId=76561198016672415) connected to server!
19:17:19 | Player "Rikinoo" (steamId=76561198016672415) connected to server!
19:17:22 | "Rikinoo" (steamid=76561198016672415) toggled godmode
19:17:32 | "Rikinoo" (steamid=76561198016672415) gave godmode to (steamid=76561198016672415)
19:17:33 | "Rikinoo" (steamid=76561198016672415) just updated a health stat on (steamid=76561198016672415)
19:17:34 | "Rikinoo" (steamid=76561198016672415) just updated a health stat on (steamid=76561198016672415)
19:17:35 | "Rikinoo" (steamid=76561198016672415) gave godmode to (steamid=76561198016672415)
19:17:35 | "Rikinoo" (steamid=76561198016672415) gave unlimited ammo to (steamid=76561198016672415)
19:18:29 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<740.301636, 455.251343, 4225.513184>)
19:18:40 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<445.326416, 353.828918, 4358.941406>)
19:19:3 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<456.738403, 351.574371, 4333.637695>)
19:19:25 | "Rikinoo": (steamid=76561198016672415) teleported to (pos=327.95,0,7529.54)
19:19:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<306.682465, 370.625031, 7502.890137>)
19:20:30 | "Rikinoo": (steamid=76561198016672415) teleported to (pos=480.55,0,4333.56)
19:21:23 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<668.927979, 426.731689, 4222.683594>)
19:21:36 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<432.342133, 351.465729, 4338.507324>)
19:21:50 | "MADness" (steamid=76561198968762750) gave unlimited ammo to (steamid=76561198968762750)
19:21:50 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<515.368652, 354.202759, 4253.240234>)
19:21:53 | "MADness" (steamid=76561198968762750) just updated a health stat on (steamid=76561198968762750)
19:21:54 | "MADness" (steamid=76561198968762750) just updated a health stat on (steamid=76561198968762750)
19:22:10 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<397.634399, 351.160553, 4312.036133>)
19:23:3 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<305.746460, 348.532990, 4336.458496>)
19:26:15 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<681.701172, 435.873779, 4225.375977>)
19:26:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<757.961609, 557.745605, 4204.088867>)
19:27:10 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<306.017303, 350.416962, 4088.558105>)
19:27:11 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<293.893158, 349.820282, 4076.126221>)
19:27:11 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<283.102722, 349.237274, 4064.996826>)
19:27:11 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<280.261383, 350.326691, 4062.143311>)
19:27:12 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<271.821777, 350.298920, 4051.573242>)
19:27:13 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<266.551147, 353.778564, 4039.720215>)
19:27:13 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<262.834595, 356.602631, 4028.145020>)
19:27:13 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<260.447845, 358.688110, 4021.302246>)
19:27:14 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<257.807800, 360.028107, 4014.851807>)
19:27:14 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<254.465347, 361.153412, 4008.469482>)
19:27:14 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<251.693451, 362.222412, 4004.205078>)
19:27:14 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<248.618301, 362.793182, 3999.593506>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<245.685242, 363.579102, 3995.291260>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<243.463135, 364.041138, 3992.051758>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<240.497910, 364.785614, 3987.711670>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<238.169479, 365.233368, 3984.306641>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<234.767822, 365.712891, 3979.417236>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<231.330811, 366.229736, 3974.428223>)
19:27:15 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<230.796753, 366.306427, 3973.590576>)
19:27:16 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<227.485840, 366.791107, 3968.810547>)
19:27:16 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<225.078568, 367.195435, 3965.369629>)
19:27:16 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<221.618347, 367.711304, 3960.371094>)
19:27:16 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<221.160721, 367.802429, 3959.698486>)
19:27:16 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<213.805618, 368.606750, 3950.990479>)
19:27:17 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<206.775528, 369.095398, 3943.350342>)
19:27:17 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<200.502670, 369.648071, 3936.515381>)
19:27:17 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<195.203705, 370.448120, 3930.892090>)
19:27:17 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<190.217178, 371.386749, 3925.589111>)
19:27:18 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<185.132462, 372.287201, 3920.136719>)
19:27:18 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<176.798386, 374.168579, 3911.976563>)
19:27:18 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<170.944992, 376.171173, 3906.850098>)
19:27:19 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<164.448151, 378.880981, 3902.323486>)
19:27:19 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<157.540924, 381.537079, 3898.030762>)
19:27:20 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<146.325516, 384.552155, 3891.089355>)
19:27:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<137.836288, 386.510101, 3885.589355>)
19:27:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<130.297867, 387.604858, 3879.902344>)
19:28:14 | Player "Bflame" (steamId=76561198072840834) connected to server!
19:28:31 | Player "Bflame" (steamId=76561198072840834) connected to server!
19:28:32 | "MADness" (steamid=76561198968762750) toggled godmode
19:30:20 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<724.805237, 541.587158, 4764.237305>)
19:30:34 | Player "Maltrix CZE" (steamId=76561198188251693) disconnected from server.
19:30:34 | Player "Maltrix CZE" (steamId=76561198188251693) disconnected from server.
19:30:37 | Player "Maltrix CZE" (steamId=76561198188251693) disconnected from server.
19:31:49 | "MADness": (steamid=76561198968762750) teleported to (pos=Lunapark)
19:32:6 | Player "MADness" (steamId=76561198968762750) disconnected from server.
19:32:20 | Player "MADness" (steamId=76561198968762750) connected to server!
19:32:36 | Player "MADness" (steamId=76561198968762750) connected to server!
19:34:6 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<342.123840, 406.063782, 4582.039551>)
19:34:30 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<391.703918, 470.809784, 3847.032715>)
19:34:42 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<252.906937, 450.922180, 3769.983887>)
19:34:48 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<99.675537, 397.361572, 3800.685303>)
19:34:56 | "MADness" (steamid=76561198968762750) toggled godmode
19:35:5 | "MADness": (steamid=76561198968762750) teleported to (pos=Sweet Home)
19:35:51 | "Rikinoo": (steamid=76561198016672415) teleported to (pos=6499.66,0,5910.43)
19:35:54 | "MADness" (steamid=76561198968762750) deleted object "Wreck_UH1Y" (pos=<4372.906250, 5.951577, 3161.287109>)
19:36:20 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4389.269043, 3.482583, 3173.057129>)
19:36:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4396.082031, 3.249309, 3178.768311>)
19:36:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4400.728027, 3.141292, 3184.739990>)
19:36:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4404.596680, 3.104727, 3190.691162>)
19:36:23 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4409.845703, 3.016849, 3198.157471>)
19:36:41 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4439.483398, 3.774618, 3193.502441>)
19:36:41 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4449.894531, 4.513638, 3185.601807>)
19:36:41 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4460.804688, 5.134354, 3177.376465>)
19:36:42 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4469.146973, 5.193364, 3169.627197>)
19:36:43 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<4476.311035, 3.045914, 3161.181152>)
19:39:2 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<6457.427246, 7.250268, 5923.611328>)
19:39:2 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<6443.884277, 5.606909, 5916.556641>)
19:39:3 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<6430.892090, 4.376639, 5910.297363>)
19:39:4 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<6419.355469, 4.108774, 5907.953613>)
19:39:45 | "MADness": (steamid=76561198968762750) teleported to (pos=Smuggler)
19:40:7 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7214.783203, 362.461731, 5219.033203>)
19:40:10 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7134.499023, 20.180084, 5429.514648>)
19:41:28 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7302.116699, 21.345467, 5361.230469>)
19:41:29 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7314.514648, 23.041569, 5365.676270>)
19:41:29 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7347.656738, 24.928417, 5369.728027>)
19:41:30 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7355.491699, 26.677509, 5370.591309>)
19:41:30 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7365.264648, 28.780846, 5371.692383>)
19:41:30 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7393.632324, 30.579180, 5375.043457>)
19:41:30 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7419.625977, 31.163139, 5378.267578>)
19:41:31 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7449.364258, 31.473770, 5381.759766>)
19:41:31 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7468.284668, 32.173473, 5384.015137>)
19:41:31 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7494.677246, 32.476128, 5387.094727>)
19:41:32 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7511.168457, 33.283970, 5389.041016>)
19:41:32 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7535.505859, 33.724045, 5391.813477>)
19:41:32 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7560.183594, 33.934402, 5394.267578>)
19:41:33 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7575.939941, 34.351368, 5398.612305>)
19:41:33 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7586.786133, 34.862877, 5400.157227>)
19:41:34 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7594.253418, 35.304867, 5401.328125>)
19:41:34 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7600.989746, 35.837723, 5402.517090>)
19:41:34 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7606.605469, 36.337929, 5403.758301>)
19:41:34 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7612.063965, 36.851948, 5404.981934>)
19:41:35 | "MADness": (steamid=76561198968762750) teleported to (pos=PVP eventy)
19:41:36 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7628.804199, 37.075443, 5417.072754>)
19:41:37 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7641.325684, 36.557289, 5423.537109>)
19:41:38 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7653.793945, 36.561214, 5429.047363>)
19:41:38 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7664.500488, 36.319187, 5433.515625>)
19:41:39 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7674.497559, 35.763340, 5436.720703>)
19:41:39 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7683.537109, 35.309280, 5439.660645>)
19:41:39 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7693.352539, 34.710960, 5442.945313>)
19:41:39 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7704.329590, 33.753387, 5446.460938>)
19:41:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7714.910156, 32.792793, 5449.928711>)
19:41:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7725.489746, 31.893229, 5453.352539>)
19:41:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7735.240234, 31.239326, 5456.610840>)
19:41:40 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7745.441895, 31.026731, 5460.468750>)
19:41:41 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7753.892578, 31.330223, 5464.763672>)
19:41:41 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7761.672363, 31.579594, 5469.041504>)
19:41:41 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7767.983887, 31.712288, 5473.622559>)
19:41:42 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7774.318848, 31.852961, 5478.372559>)
19:41:42 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7780.381348, 32.096260, 5482.948730>)
19:41:42 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7787.440430, 32.279476, 5487.358887>)
19:41:42 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7794.572266, 32.369137, 5491.861816>)
19:41:43 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7802.023438, 32.404663, 5496.435059>)
19:41:43 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7809.945801, 32.444084, 5501.097168>)
19:41:43 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7819.832520, 32.387611, 5505.701172>)
19:41:44 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7831.407227, 32.088154, 5510.101563>)
19:41:44 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7838.792480, 32.183212, 5515.139160>)
19:41:44 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7844.613281, 32.707092, 5518.704102>)
19:41:44 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7856.847656, 32.564533, 5524.339844>)
19:41:45 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7863.305664, 32.704018, 5527.543945>)
19:41:45 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7864.368652, 34.071144, 5527.959473>)
19:41:45 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7878.596191, 32.577290, 5535.053223>)
19:41:46 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7884.402832, 32.402847, 5538.792969>)
19:41:46 | "Rikinoo" (steamid=76561198016672415) teleported to crosshair (pos=<7892.736816, 31.916269, 5543.813477>)
