=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-7-4_14-8-7
====================================================================================
14:8:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportToCrosshair) has been registered!
14:8:7 | [PermissionManager] Perm (FreeCamera) has been registered!
14:8:7 | [PermissionManager] Perm (RepairVehiclesAtCrosshair) has been registered!
14:8:7 | [PermissionManager] Perm (MenuItemManager) has been registered!
14:8:7 | [PermissionManager] Perm (MenuItemManager:SpawnItem) has been registered!
14:8:7 | [PermissionManager] Perm (MenuItemManager:EditPreset) has been registered!
14:8:7 | [PermissionManager] Perm (MenuItemManager:SpawnPreset) has been registered!
14:8:7 | [PermissionManager] Perm (MenuItemManager:DeletePreset) has been registered!
14:8:7 | [PermissionManager] Perm (MenuItemManager:AddPreset) has been registered!
14:8:7 | [PermissionManager] Perm (MenuServerManager) has been registered!
14:8:7 | [PermissionManager] Perm (ServerManager:RestartServer) has been registered!
14:8:7 | [PermissionManager] Perm (ServerManager:LockServer) has been registered!
14:8:7 | [PermissionManager] Perm (ServerManager:KickAllPlayers) has been registered!
14:8:7 | [PermissionManager] Perm (ServerManager:LoadScripts) has been registered!
14:8:7 | [PermissionManager] Perm (MenuWeatherManager) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:ApplyWeather) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:ApplyTime) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:SavePreset) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:DeletePreset) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:ApplyPreset) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:ApplyTimePreset) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:SaveTimePreset) has been registered!
14:8:7 | [PermissionManager] Perm (WeatherManager:DeleteTimePreset) has been registered!
14:8:7 | [PermissionManager] Perm (MenuObjectManager) has been registered!
14:8:7 | [PermissionManager] Perm (MenuObjectManager:CreateNewSet) has been registered!
14:8:7 | [PermissionManager] Perm (MenuObjectManager:UpdateSet) has been registered!
14:8:7 | [PermissionManager] Perm (MenuObjectManager:DeleteSet) has been registered!
14:8:7 | [PermissionManager] Perm (MenuObjectManager:EditSet) has been registered!
14:8:7 | [PermissionManager] Perm (MenuPermissionsEditor) has been registered!
14:8:7 | [PermissionManager] Perm (PermissionsEditor:RemoveUser) has been registered!
14:8:7 | [PermissionManager] Perm (PermissionsEditor:AddUser) has been registered!
14:8:7 | [PermissionManager] Perm (PermissionsEditor:CreateUserGroup) has been registered!
14:8:7 | [PermissionManager] Perm (PermissionsEditor:DeleteUserGroup) has been registered!
14:8:7 | [PermissionManager] Perm (PermissionsEditor:ChangePermLevel) has been registered!
14:8:7 | [PermissionManager] Perm (MenuPlayerManager) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:GiveGodmode) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:BanPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:KickPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:HealPlayers) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:SetPlayerStats) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:KillPlayers) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:GodMode) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:SpectatePlayer) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:TeleportToPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:TeleportPlayerTo) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:SetPlayerInvisible) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:SendMessage) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:GiveUnlimitedAmmo) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:MakePlayerVomit) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:FreezePlayers) has been registered!
14:8:7 | [PermissionManager] Perm (PlayerManager:ChangeScale) has been registered!
14:8:7 | [PermissionManager] Perm (MenuBansManager) has been registered!
14:8:7 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
14:8:7 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
14:8:7 | [PermissionManager] Perm (MenuWebHooks) has been registered!
14:8:7 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
14:8:7 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
14:8:7 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
14:8:7 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
14:8:7 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
14:8:7 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
14:8:7 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
14:8:7 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
14:8:7 | Building Sets Loaded: 0
14:8:7 | [PermissionManager] Adding Super Admin (76561198016672415)
14:8:7 | [PermissionManager] Loaded UserGroups.json
14:8:7 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
14:8:7 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
14:8:7 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
14:8:7 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
14:8:7 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
14:9:12 | Player "MADness" (steamId=76561198968762750) connected to server!
14:9:24 | Player "MADness" (steamId=76561198968762750) connected to server!
14:9:27 | "MADness" (steamid=76561198968762750) toggled godmode
14:9:59 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_1_Peter)
14:10:6 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<1656.960205, 34.555149, 9986.137695>)
14:11:27 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_2_Naomi)
14:12:0 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_3_Linda)
14:12:3 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<172.022324, 469.445892, 6545.584473>)
14:12:7 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<178.658981, 471.864563, 6545.036133>)
14:12:9 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<204.658508, 483.301514, 6536.828125>)
14:12:12 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<204.904175, 484.666504, 6536.790527>)
14:13:37 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_4_Oliver)
14:15:28 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_5_Seth)
14:16:7 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_6_Boris)
14:16:53 | "MADness": (steamid=76561198968762750) teleported to (pos=NPC_7_Mirek)
14:17:16 | "MADness": (steamid=76561198968762750) teleported to (pos=Atlantida)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10089.324219, 8.205980, 7141.222168>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.238281, 7.924050, 7147.788574>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.215820, 7.920689, 7147.913574>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.188477, 7.916772, 7148.058594>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.172852, 7.914154, 7148.158691>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.160156, 7.912078, 7148.238770>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.331055, 7.874560, 7149.987793>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.549805, 7.853151, 7152.104492>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.565430, 7.845255, 7152.831055>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.498047, 7.842839, 7152.979492>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.459961, 7.840799, 7153.125000>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.434570, 7.839014, 7153.259766>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.446289, 7.829739, 7154.107910>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.462891, 7.819880, 7154.838867>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.549805, 7.805110, 7156.111328>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.668945, 7.788165, 7157.687012>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.625977, 7.782766, 7158.153320>)
14:17:21 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.540039, 7.779402, 7158.417969>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.508789, 7.777630, 7158.563477>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.485352, 7.775969, 7158.702637>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.510742, 7.764535, 7159.684570>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.547852, 7.727427, 7161.157715>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.540039, 7.693678, 7162.354004>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.519531, 7.660713, 7163.521973>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.507813, 7.649160, 7163.931152>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.499023, 7.645662, 7164.054688>)
14:17:22 | "MADness" (steamid=76561198968762750) teleported to crosshair (pos=<10090.458984, 7.633914, 7164.468262>)
